CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ
48150,31,Private,Technology,Female,Scotland,26400,UK,282,10400,0,1,0
48190,22,Private,Media,Female,West Midlands,13300,UK,828,9900,0,1,0
48199,18,Private,Agriculture,Male,North West,27500,UK,257,8100,0,1,0
48202,21,Unemployed,N/A,Male,South East,0,UK,621,6200,0,1,1
48204,22,Public,Education,Female,South East,28900,UK,20,13200,0,1,0
48212,38,Private,Finance,Male,North West,38700,UK,375,12100,0,1,0
48237,43,Private,Agriculture,Female,London,47400,UK,825,13000,0,1,0
48286,24,Public,Education,Male,South East,29400,UK,980,7000,0,1,0
48289,44,Private,Technology,Female,West Midlands,15500,UK,989,11400,0,1,0
48293,27,Private,Retail,Female,North West,27700,UK,417,8700,0,1,0
48343,22,Public,Military,Female,London,29700,In,911,10500,0,1,0
48356,61,Private,Healthcare,Female,Scotland,16500,UK,200,12700,0,1,0
48358,37,Volunteer,Agriculture,Male,West Midlands,0,UK,842,14400,0,1,0
48361,38,Public,Education,Male,East Anglia,20600,UK,532,9300,0,1,0
48391,34,Private,Technology,Female,East Anglia,12800,UK,313,8700,0,1,0
48422,25,Private,Healthcare,Male,South East,34600,UK,87,8000,0,1,0
48436,25,Private,Agriculture,Male,North West,36000,UK,198,10600,0,1,0
48470,30,Private,Law,Male,South East,27800,UK,347,11100,0,1,0
48473,26,Private,Media,Male,London,22900,UK,467,9600,0,1,0
48534,22,Unemployed,N/A,Female,North West,0,UK,881,9300,0,1,0
48540,18,Public,Healthcare,Female,Wales,20500,UK,787,7000,0,1,0
48544,34,Private,Agriculture,Male,Scotland,28700,UK,121,10400,0,1,0
48551,36,Volunteer,Education,Female,East Anglia,0,UK,623,7100,0,1,0
48557,29,Private,Media,Female,North East,27300,UK,670,8200,0,1,0
48558,15,Unemployed,N/A,Female,East Anglia,0,UK,642,8300,0,1,0
48572,55,Private,Engineering,Male,South West,13500,UK,165,7300,0,1,0
48582,32,Private,Finance,Male,South West,23400,UK,251,7100,0,1,0
48613,41,Private,Agriculture,Male,London,27400,UK,283,11000,0,1,0
48625,32,Volunteer,Healthcare,Female,London,0,UK,189,12000,0,1,0
48686,60,Private,Law,Male,London,12200,UK,180,13600,0,1,0
48722,40,Private,Engineering,Male,East Anglia,24900,UK,470,13100,0,1,0
48725,25,Volunteer,Education,Male,London,0,UK,563,11800,0,1,0
48737,19,Private,Media,Female,North West,26800,UK,430,12500,0,1,0
48747,49,Private,Technology,Female,West Midlands,21600,UK,155,9100,0,1,0
48774,35,Private,Law,Female,North West,24000,UK,645,10900,0,1,0
48812,24,Unemployed,N/A,Female,Scotland,0,UK,299,5200,0,1,0
48855,33,Private,Retail,Female,South East,16300,UK,384,10300,0,1,0
48862,30,Self-Employed,Education,Male,South East,32400,UK,464,10900,0,1,0
48893,19,Unemployed,N/A,Male,South East,0,UK,408,10600,0,1,0
48903,37,Volunteer,Technology,Female,North East,0,UK,648,7400,0,1,0
48920,24,Private,Healthcare,Male,London,31500,UK,75,11000,0,1,0
48923,64,Private,Retail,Male,South East,12600,UK,81,10100,0,1,0
48946,49,Self-Employed,Healthcare,Male,North West,32800,UK,507,13100,6333,1,0
48976,31,Volunteer,Technology,Female,South East,0,UK,454,6600,0,1,0
48989,34,Self-Employed,Finance,Male,South East,35100,UK,401,9700,0,1,0
49001,23,Private,Agriculture,Male,South East,23500,UK,366,7900,0,1,0
49003,56,Private,Media,Female,London,16200,UK,520,9900,0,1,0
49023,33,Private,Healthcare,Male,South East,18200,UK,398,12500,0,1,0
49034,26,Self-Employed,Agriculture,Female,South East,30400,UK,693,8300,0,1,0
49044,28,Private,Healthcare,Male,North West,23100,UK,1,9200,0,1,0
49102,32,Private,Engineering,Female,London,20900,UK,430,12100,0,1,0
49106,40,Private,Finance,Female,South East,43100,UK,444,11500,0,1,0
49152,43,Volunteer,Technology,Male,South West,0,UK,378,11300,0,1,0
49186,34,Volunteer,Technology,Female,South West,0,UK,669,11300,0,1,0
49215,30,Private,Finance,Male,West Midlands,25900,UK,592,13400,0,1,0
49231,56,Unemployed,N/A,Male,Midlands,0,UK,350,10800,0,1,0
49270,28,Private,Healthcare,Female,North West,24400,UK,764,11700,0,1,0
49273,29,Private,Retail,Female,West Midlands,27700,UK,675,9900,0,1,0
49279,14,Public,Infrastructure,Female,South East,31700,UK,165,6500,0,1,0
49292,19,Private,Finance,Male,London,35800,UK,202,11700,0,1,0
49294,38,Private,Agriculture,Female,South East,11300,UK,904,9600,0,1,0
49321,28,Self-Employed,Healthcare,Male,Midlands,22400,UK,342,9400,8694,1,0
49339,18,Public,Education,Male,South East,28900,UK,455,10600,0,1,0
49356,16,Private,Law,Female,South East,35500,UK,579,8900,0,1,0
49394,28,Private,Healthcare,Female,South East,29700,UK,827,10300,0,1,0
49440,20,Unemployed,N/A,Female,London,0,UK,47,9800,0,1,0
49466,23,Unemployed,N/A,Male,East Anglia,0,UK,463,9100,0,1,0
49485,26,Private,Technology,Male,East Anglia,22800,UK,311,8900,0,1,0
49509,30,Private,Technology,Male,North West,22800,UK,75,14000,0,1,0
49516,25,Self-Employed,Technology,Male,Midlands,15700,UK,733,9300,0,1,0
49522,33,Private,Law,Female,Midlands,18900,UK,70,9600,0,1,0
49540,27,Private,Agriculture,Male,North West,28200,UK,453,8500,0,1,0
49561,39,Private,Technology,Female,West Midlands,19000,UK,597,9300,0,1,0
49601,25,Private,Engineering,Female,Midlands,16600,UK,569,9600,0,1,0
49603,17,Unemployed,N/A,Male,London,0,UK,823,11900,0,1,0
49623,25,Private,Finance,Male,London,27200,UK,784,8500,0,1,0
49633,38,Private,Agriculture,Female,West Midlands,14200,UK,575,13300,0,1,0
49636,22,Public,Law Enforcement,Male,South East,30300,UK,566,9800,0,1,0
49641,20,Unemployed,N/A,Female,South East,0,UK,653,12300,0,1,0
49681,48,Private,Agriculture,Female,London,32600,UK,589,10100,0,1,0
49705,23,Unemployed,N/A,Female,South East,0,UK,210,3600,0,1,0
49716,25,Volunteer,Agriculture,Male,North West,0,UK,967,8500,0,1,0
49726,31,Private,Agriculture,Male,Scotland,12200,UK,15,8500,0,1,0
49800,17,Public,Education,Female,London,24900,UK,885,9900,0,1,0
49839,42,Private,Engineering,Female,North West,32700,UK,211,9700,0,1,0
49866,49,Volunteer,Education,Male,South East,0,UK,556,15300,0,1,0
49867,34,Private,Finance,Male,London,14600,UK,214,13300,0,1,0
49870,20,Private,Finance,Female,London,17000,UK,855,8300,0,1,0
49872,16,Private,Law,Male,Northern Ireland,16900,UK,960,11000,0,1,0
49874,26,Private,Healthcare,Male,London,31600,UK,861,10500,0,1,0
49931,32,Private,Engineering,Male,North West,14800,UK,707,8900,0,1,3
49945,33,Private,Agriculture,Male,South East,26000,UK,248,10900,0,1,0
49954,40,Private,Media,Male,London,26000,UK,987,9200,2647,1,0
5,18,Public,Infrastructure,Female,South East,31000,UK,561,8600,0,1,0
13,19,Private,Finance,Female,Northern Ireland,19600,UK,645,8800,0,1,0
21,78,Private,Healthcare,Male,South West,11100,UK,261,13300,0,1,0
36,27,Private,Healthcare,Female,North West,20700,UK,525,11700,0,1,0
61,33,Private,Technology,Male,South East,17300,UK,377,9400,0,1,0
92,27,Private,Media,Male,London,24700,UK,506,10000,0,1,0
94,24,Unemployed,N/A,Female,East Anglia,0,UK,849,9000,0,1,0
117,43,Private,Law,Male,South East,34200,UK,606,9400,0,1,0
127,43,Public,Infrastructure,Female,North West,22600,UK,115,12000,0,1,0
162,18,Public,Law Enforcement,Male,North West,23100,UK,161,9100,0,1,0
168,17,Public,Infrastructure,Female,West Midlands,20300,UK,534,7500,0,1,0
201,27,Private,Technology,Female,North West,18500,UK,421,8500,0,1,0
205,24,Private,Law,Male,West Midlands,14000,UK,493,8500,0,1,0
230,36,Private,Media,Male,North West,31000,UK,908,6100,0,1,0
232,46,Private,Media,Male,South West,36800,UK,151,8400,0,1,0
233,22,Unemployed,N/A,Male,South West,0,UK,732,8600,0,1,0
246,56,Private,Healthcare,Female,North West,12700,UK,568,12000,0,1,0
281,64,Private,Agriculture,Female,South East,16300,UK,895,9800,0,1,0
286,23,Public,Law Enforcement,Female,London,30900,UK,255,7600,0,1,0
291,48,Private,Media,Male,London,28900,UK,625,6100,0,1,0
294,33,Private,Media,Male,North West,27600,UK,470,6600,0,1,0
324,47,Private,Law,Female,London,17900,UK,391,9800,0,1,0
326,30,Private,Media,Male,West Midlands,27200,UK,274,7900,0,1,0
373,35,Public,Law Enforcement,Male,South West,25000,UK,1216,8800,0,1,0
380,36,Private,Technology,Male,London,47000,UK,667,8300,0,1,0
385,38,Private,Law,Female,West Midlands,43000,UK,113,7200,0,1,0
392,26,Private,Healthcare,Female,South East,37800,UK,750,11700,0,1,0
403,21,Private,Media,Female,South East,24600,UK,477,7700,0,1,0
404,27,Private,Healthcare,Male,West Midlands,22600,UK,120,10900,0,1,0
418,30,Private,Finance,Female,South East,34800,UK,411,11300,0,1,0
440,22,Private,Finance,Female,London,26400,UK,439,12100,0,1,0
463,38,Private,Media,Male,North West,19900,UK,858,10300,0,1,0
476,34,Private,Retail,Male,South East,65300,UK,332,11700,0,1,0
484,43,Public,Education,Female,South East,30500,UK,1220,11700,0,1,0
544,27,Private,Healthcare,Female,South East,25100,UK,575,8600,0,1,0
552,47,Volunteer,Technology,Female,Midlands,0,UK,29,8500,0,1,0
560,35,Private,Healthcare,Male,South East,70900,UK,85,8600,0,1,0
625,29,Private,Agriculture,Female,East Anglia,16900,UK,1094,9300,0,1,0
629,23,Unemployed,N/A,Male,London,0,UK,669,10100,0,1,0
673,25,Private,Retail,Female,South East,30800,UK,467,10500,0,1,0
675,11,Public,Infrastructure,Male,West Midlands,21000,UK,428,7900,0,1,0
695,15,Unemployed,N/A,Female,West Midlands,0,UK,531,10800,0,1,0
699,58,Public,Law Enforcement,Male,London,28700,UK,609,10700,0,1,0
734,19,Public,Infrastructure,Male,London,32500,UK,888,10900,0,1,0
735,40,Private,Healthcare,Female,South East,52000,UK,642,8800,0,1,0
748,25,Self-Employed,Education,Female,Midlands,13600,UK,233,12500,0,1,0
757,13,Private,Media,Female,North West,23900,UK,260,10100,0,1,0
760,29,Private,Law,Male,South East,32200,UK,203,9500,0,1,0
781,39,Private,Retail,Female,London,20200,UK,488,11400,0,1,0
786,48,Private,Law,Female,Northern Ireland,20900,UK,815,8500,0,1,0
815,41,Private,Finance,Male,North West,23900,UK,105,10700,0,1,0
838,38,Private,Agriculture,Female,London,41300,UK,710,9700,0,1,0
855,25,Private,Finance,Male,West Midlands,20200,UK,885,11600,0,1,0
867,17,Unemployed,N/A,Male,North West,0,UK,459,9000,0,1,0
910,16,Private,Technology,Male,South East,26300,It,214,11000,0,1,0
916,25,Private,Retail,Male,London,43900,UK,252,8300,0,1,0
930,17,Private,Engineering,Female,North West,21800,UK,211,13000,0,1,0
965,15,Private,Agriculture,Female,South East,33900,UK,584,12600,8025,1,0
978,35,Self-Employed,Finance,Male,North West,33700,UK,622,9700,0,1,0
989,51,Private,Media,Female,London,13400,UK,203,7500,0,1,0
996,22,Public,Education,Male,East Anglia,20100,UK,615,10400,0,1,0
1001,35,Private,Retail,Female,South East,31300,UK,376,10000,14660,1,0
1031,43,Private,Finance,Male,London,36500,UK,661,6500,0,1,0
1032,32,Private,Agriculture,Female,South East,32400,UK,337,13800,0,1,0
1041,48,Private,Technology,Female,West Midlands,7200,UK,722,10000,0,1,0
1043,28,Private,Healthcare,Male,Scotland,18200,UK,388,8000,0,1,0
1044,26,Self-Employed,Agriculture,Male,West Midlands,20800,UK,44,9100,0,1,0
1060,31,Private,Technology,Male,North West,17200,UK,143,11100,0,1,0
1111,23,Public,Military,Female,London,29700,UK,601,11100,0,1,0
1121,17,Unemployed,N/A,Male,South East,0,UK,567,9300,0,1,0
1140,62,Private,Engineering,Male,South East,15900,UK,815,11700,0,1,0
1141,14,Private,Law,Male,Scotland,17600,UK,583,14000,0,1,0
1148,24,Private,Finance,Male,North West,19100,UK,749,10800,0,1,0
1156,29,Private,Media,Male,North West,18300,UK,784,10600,0,1,0
1169,14,Unemployed,N/A,Female,South East,0,UK,168,10400,0,1,0
1172,34,Private,Engineering,Female,Northern Ireland,13800,UK,403,12800,0,1,0
1212,17,Public,Education,Female,Midlands,19500,UK,211,9900,0,1,0
1236,27,Private,Healthcare,Female,London,43800,UK,837,10600,0,1,0
1237,37,Private,Retail,Female,London,23500,UK,369,11000,0,1,0
1257,30,Private,Retail,Female,Midlands,35900,UK,69,11900,0,1,0
1300,15,Public,Healthcare,Male,South East,32200,UK,624,7300,0,1,0
1346,28,Volunteer,Technology,Female,South East,0,UK,442,9500,0,1,0
1348,28,Public,Education,Male,South West,26800,UK,402,6100,0,1,0
1356,25,Private,Finance,Female,London,35800,UK,248,9800,0,1,0
1363,28,Private,Law,Female,Northern Ireland,12100,UK,930,11300,0,1,0
1365,52,Volunteer,Education,Male,North West,0,UK,864,6600,0,1,0
1370,17,Public,Military,Male,Midlands,20800,UK,458,10500,0,1,0
1388,41,Self-Employed,Agriculture,Male,North West,14300,UK,424,10600,0,1,0
1389,55,Private,Agriculture,Male,Midlands,9800,UK,821,13300,7140,1,0
1390,19,Public,Infrastructure,Male,South East,30200,UK,727,11900,0,1,0
1424,41,Private,Law,Female,West Midlands,29900,UK,924,11600,0,1,0
1450,45,Private,Healthcare,Female,Midlands,35400,UK,525,9400,0,1,0
1474,32,Private,Engineering,Male,South East,37600,UK,406,12000,0,1,0
1497,30,Public,Infrastructure,Female,South East,33900,UK,389,10500,0,1,0
1513,22,Unemployed,N/A,Female,Scotland,0,UK,232,10900,0,1,0
1517,49,Private,Finance,Male,South East,42900,UK,712,10900,0,1,0
1557,76,Public,Law Enforcement,Male,West Midlands,21200,UK,883,10300,1373,1,0
1584,31,Private,Technology,Male,London,73500,UK,52,10200,0,1,0
1622,31,Self-Employed,Technology,Male,Wales,24600,UK,545,9000,0,1,0
1645,20,Public,Law Enforcement,Male,South East,30900,UK,338,9600,0,1,0
1654,21,Private,Technology,Male,Midlands,11700,UK,743,10900,0,1,0
1675,24,Public,Infrastructure,Female,Scotland,27600,UK,467,9000,0,1,0
1698,11,Unemployed,N/A,Male,London,0,UK,299,11200,0,1,0
1699,26,Private,Engineering,Male,North West,21300,UK,171,10600,0,1,0
1709,34,Private,Retail,Female,Midlands,26100,UK,372,12200,0,1,0
1715,26,Private,Agriculture,Female,London,40900,UK,192,10600,0,1,0
1728,34,Private,Retail,Male,South East,17300,UK,895,10300,0,1,0
1743,40,Private,Agriculture,Male,South East,16700,UK,514,8200,0,1,0
1744,17,Private,Technology,Male,Wales,22800,UK,238,11300,0,1,0
1758,16,Private,Media,Female,North West,26700,UK,536,10800,0,1,0
1793,52,Private,Law,Female,London,19300,UK,435,10500,6492,1,0
1799,29,Private,Finance,Male,West Midlands,20400,UK,512,9800,0,1,0
1840,36,Private,Finance,Male,London,47000,UK,732,9900,0,1,0
1852,35,Private,Law,Female,London,27100,UK,591,9700,8402,1,0
1855,54,Volunteer,Education,Male,South East,0,UK,388,10100,0,1,0
1863,10,Private,Agriculture,Female,West Midlands,21300,UK,178,7500,0,1,0
1905,13,Unemployed,N/A,Female,South East,0,UK,474,9500,0,1,0
1913,44,Private,Healthcare,Male,South East,12900,UK,527,9600,0,1,0
1945,32,Private,Media,Female,South East,15900,UK,429,10800,0,1,0
1971,28,Private,Agriculture,Female,South West,17700,UK,545,11500,0,1,0
2010,30,Private,Finance,Female,South East,34200,UK,690,11300,0,1,0
2022,25,Private,Media,Male,Midlands,27100,UK,682,9100,0,1,0
2024,11,Public,Healthcare,Male,North West,27500,UK,681,10400,0,1,0
2039,55,Private,Agriculture,Female,South East,15000,UK,196,9200,0,1,0
2079,25,Private,Law,Male,South East,25000,UK,311,10900,0,1,0
2097,27,Private,Retail,Female,South East,29400,UK,912,6500,0,1,0
2129,53,Private,Finance,Female,Midlands,11100,UK,669,6700,0,1,0
2136,33,Private,Law,Female,South East,36200,UK,404,13200,0,1,0
2140,20,Private,Engineering,Male,Scotland,16400,UK,56,11000,0,1,0
2167,21,Unemployed,N/A,Female,Scotland,0,UK,321,9500,0,1,0
2187,50,Private,Media,Female,South West,13200,UK,331,13000,0,1,0
2205,37,Volunteer,Agriculture,Male,West Midlands,0,UK,129,11200,0,1,0
2245,47,Private,Media,Female,London,22100,UK,816,8600,0,1,0
2251,39,Private,Technology,Male,London,24800,UK,467,9100,0,1,0
2272,25,Private,Law,Female,West Midlands,20900,UK,619,10100,0,1,0
2319,37,Private,Healthcare,Male,South East,38800,UK,951,7200,0,1,0
2405,28,Private,Healthcare,Male,London,35700,UK,148,8400,0,1,0
2415,36,Private,Healthcare,Male,South West,54500,UK,257,9700,0,1,0
2434,42,Private,Retail,Male,South East,23600,UK,531,7400,0,1,0
2437,42,Public,Military,Female,South East,31400,UK,588,10800,0,1,0
2438,35,Public,Law Enforcement,Female,London,27800,UK,112,10900,0,1,0
2452,20,Private,Law,Female,South East,30900,UK,560,12100,0,1,0
2463,23,Public,Infrastructure,Male,South West,24300,UK,557,11700,0,1,0
2467,12,Private,Healthcare,Female,London,29100,UK,730,13600,0,1,0
2469,32,Private,Healthcare,Female,North West,25300,UK,417,10800,0,1,0
2472,38,Private,Technology,Female,South East,40000,UK,664,8700,0,1,0
2480,37,Private,Agriculture,Female,South East,31600,UK,524,6300,0,1,0
2503,23,Unemployed,N/A,Male,Scotland,0,UK,364,9100,0,1,0
2547,21,Unemployed,N/A,Female,London,0,UK,308,7200,0,1,0
2567,55,Public,Military,Male,London,34300,UK,1083,10700,0,1,0
2604,30,Private,Retail,Male,West Midlands,25100,UK,833,9100,0,1,0
2629,12,Private,Law,Female,South East,37200,UK,958,7900,0,1,0
2653,46,Private,Media,Male,South East,95700,UK,69,7800,0,1,0
2675,41,Private,Retail,Male,South East,48500,UK,178,13800,0,1,0
2682,25,Private,Engineering,Male,London,26200,UK,770,12500,0,1,0
2688,61,Private,Technology,Male,London,14600,UK,1157,12400,0,1,0
2714,31,Private,Retail,Male,North West,22300,UK,333,6600,0,1,0
2742,65,Unemployed,N/A,Female,North West,0,UK,522,10800,0,1,0
2767,17,Unemployed,N/A,Female,North West,0,UK,138,11300,0,1,0
2804,26,Self-Employed,Agriculture,Female,West Midlands,19500,UK,378,4900,0,1,0
2814,17,Unemployed,N/A,Male,London,0,Ot,1246,9200,0,1,0
2820,53,Private,Retail,Female,London,14200,UK,508,8100,0,1,0
2826,35,Private,Retail,Female,West Midlands,11300,UK,525,14200,0,1,0
2844,30,Private,Media,Female,Midlands,11900,UK,536,7800,0,1,0
2862,24,Unemployed,N/A,Female,Scotland,0,UK,436,11200,0,1,2
2896,33,Private,Technology,Male,Midlands,23600,UK,305,8600,0,1,0
2898,18,Unemployed,N/A,Female,South East,0,UK,777,15600,0,1,0
2918,24,Unemployed,N/A,Female,London,0,UK,293,7000,0,1,0
2950,22,Public,Infrastructure,Male,North West,27200,UK,642,12500,0,1,0
2958,28,Private,Retail,Male,West Midlands,17500,UK,618,9500,0,1,1
2983,46,Self-Employed,Agriculture,Male,West Midlands,9500,UK,462,10400,1895,1,0
2992,55,Self-Employed,Finance,Male,North West,12600,UK,650,11300,0,1,0
3049,33,Private,Media,Male,South East,38500,UK,311,11000,0,1,0
3065,23,Public,Infrastructure,Female,Scotland,21800,UK,623,11700,0,1,0
3086,29,Private,Agriculture,Female,East Anglia,19900,UK,794,9400,8649,1,0
3094,28,Private,Agriculture,Female,East Anglia,24200,UK,540,10100,0,1,0
3124,34,Self-Employed,Technology,Male,North West,22800,UK,712,9800,0,1,1
3138,21,Unemployed,N/A,Female,West Midlands,0,UK,977,8500,849,1,0
3166,31,Private,Healthcare,Male,South East,37400,UK,783,10100,0,1,0
3168,24,Private,Healthcare,Male,London,30000,UK,217,8000,0,1,0
3176,64,Private,Finance,Male,North West,14600,UK,497,11300,0,1,0
3179,20,Public,Infrastructure,Male,Scotland,26900,UK,290,9900,0,1,0
3219,33,Public,Law Enforcement,Male,Midlands,20200,UK,634,11300,0,1,0
3240,26,Private,Finance,Female,South East,31400,UK,720,10300,0,1,0
3243,18,Private,Retail,Female,Scotland,20200,UK,250,11800,0,1,0
3261,20,Public,Healthcare,Female,West Midlands,24300,UK,290,9400,0,1,0
3265,56,Private,Engineering,Female,West Midlands,9200,UK,764,10100,0,1,0
3298,48,Private,Retail,Male,Northern Ireland,14400,UK,693,9700,0,1,0
3383,29,Private,Retail,Male,South West,26500,UK,869,12000,0,1,0
3408,19,Unemployed,N/A,Female,London,0,UK,644,13900,0,1,0
3422,75,Private,Technology,Female,South East,15200,UK,134,10900,0,1,0
3423,59,Unemployed,N/A,Male,Northern Ireland,0,UK,758,9200,0,1,0
3438,36,Private,Retail,Female,South East,34100,UK,1067,9100,0,1,0
3448,49,Private,Engineering,Female,North West,28000,UK,562,9400,0,1,0
3511,18,Private,Healthcare,Male,North West,27500,UK,704,13200,0,1,0
3512,43,Private,Media,Male,Scotland,36600,UK,8,10600,5686,1,0
3657,18,Public,Education,Female,London,31100,UK,186,10800,0,1,0
3662,47,Private,Technology,Female,London,12600,UK,245,10300,0,1,0
3674,63,Private,Finance,Female,South East,12000,UK,83,9600,0,1,0
3680,31,Private,Media,Female,South West,16700,UK,140,9100,0,1,0
3693,19,Public,Military,Male,London,32700,UK,973,11200,0,1,0
3718,17,Unemployed,N/A,Female,North West,0,UK,126,10400,0,1,0
3726,30,Private,Finance,Female,East Anglia,23100,UK,947,11400,0,1,0
3727,26,Private,Technology,Female,North West,28700,UK,399,9800,0,1,0
3745,32,Private,Retail,Female,North West,44000,UK,347,9300,0,1,0
3748,20,Private,Technology,Female,South East,31800,UK,410,11500,0,1,0
3753,46,Private,Law,Male,South East,39200,UK,431,10100,0,1,0
3755,22,Private,Media,Female,London,37400,UK,224,9500,0,1,0
3782,29,Private,Agriculture,Male,South East,21900,UK,304,11800,0,1,0
3788,48,Private,Engineering,Female,London,51700,UK,719,13000,0,1,0
3816,45,Private,Media,Female,North West,39800,UK,613,9800,0,1,0
3833,70,Private,Technology,Female,West Midlands,6400,UK,895,10400,0,1,0
3861,38,Private,Media,Male,South East,32300,UK,652,11300,0,1,0
3877,27,Private,Law,Female,South East,35300,UK,21,10400,0,1,0
3901,56,Private,Law,Female,London,14100,UK,474,12200,0,1,0
3914,41,Private,Agriculture,Female,Midlands,10000,UK,517,7500,0,1,0
3915,40,Private,Law,Female,North West,17300,UK,244,13100,0,1,0
4041,38,Private,Retail,Female,Northern Ireland,35000,UK,230,10600,0,1,0
4060,23,Public,Infrastructure,Male,North West,25900,UK,459,8900,0,1,0
4071,50,Private,Technology,Female,London,19700,UK,1198,14700,0,1,0
4074,45,Self-Employed,Finance,Male,West Midlands,20900,UK,639,8900,0,1,0
4119,40,Private,Law,Female,West Midlands,23800,UK,678,8000,0,1,0
4130,61,Private,Agriculture,Female,South West,11800,UK,942,11200,0,1,0
4158,57,Private,Agriculture,Male,London,19500,UK,258,8900,0,1,0
4189,38,Private,Engineering,Female,South East,68000,UK,147,13100,0,1,0
4194,32,Private,Technology,Female,West Midlands,15500,UK,277,8900,0,1,0
4195,41,Private,Media,Male,West Midlands,14000,UK,239,11300,0,1,0
4198,33,Self-Employed,Technology,Male,North West,20200,UK,472,12300,0,1,0
4199,37,Private,Finance,Female,West Midlands,40200,UK,968,10700,0,1,0
4207,18,Unemployed,N/A,Female,North West,0,UK,593,7400,0,1,0
4212,20,Private,Technology,Female,West Midlands,9300,UK,179,7500,10471,1,0
4215,29,Private,Agriculture,Female,West Midlands,14500,UK,748,7600,0,1,0
4217,42,Private,Finance,Female,South East,18200,UK,42,11000,7727,1,0
4250,21,Private,Engineering,Female,East Anglia,22500,UK,601,10700,0,1,0
4253,27,Private,Finance,Female,North West,23100,UK,386,9700,0,1,0
4276,14,Public,Healthcare,Female,West Midlands,21500,UK,674,7800,0,1,0
4284,30,Private,Finance,Female,West Midlands,19200,UK,532,8800,0,1,0
4317,45,Private,Engineering,Male,London,16200,UK,829,8900,0,1,0
4331,22,Public,Infrastructure,Female,North West,27500,UK,231,9500,0,1,0
4349,36,Private,Retail,Female,South East,23300,UK,479,12800,0,1,0
4379,39,Private,Agriculture,Female,South West,24800,UK,560,12300,0,1,0
4380,33,Private,Media,Female,West Midlands,24700,UK,582,13600,0,1,0
4389,53,Private,Law,Male,North West,12900,UK,439,9400,0,1,1
4402,11,Unemployed,N/A,Male,North West,0,UK,340,8500,0,1,0
4425,73,Unemployed,N/A,Male,North West,0,UK,329,9000,0,1,0
4432,15,Public,Healthcare,Female,West Midlands,19200,UK,91,14700,0,1,0
4456,31,Private,Finance,Male,London,10100,UK,682,9300,0,1,0
4486,33,Private,Law,Male,West Midlands,8900,UK,1042,12600,0,1,0
4530,32,Private,Agriculture,Male,South West,14100,UK,707,7800,0,1,0
4571,15,Private,Media,Male,South East,38400,UK,958,10800,0,1,0
4583,17,Public,Law Enforcement,Female,South East,29900,UK,505,12200,0,1,0
4606,34,Private,Healthcare,Male,London,20700,UK,997,9900,0,1,0
4654,43,Private,Media,Male,South West,51000,UK,706,8800,0,1,0
4672,22,Unemployed,N/A,Female,West Midlands,0,UK,241,8500,0,1,0
4710,77,Private,Engineering,Female,Scotland,10400,UK,723,6000,0,1,0
4720,41,Private,Finance,Male,East Anglia,34600,UK,462,9700,0,1,0
4742,30,Private,Finance,Female,North East,14000,UK,1039,9700,0,1,0
4767,28,Private,Technology,Female,South East,30300,UK,720,5800,0,1,0
4791,30,Private,Law,Male,London,33500,UK,781,9700,0,1,0
4796,43,Private,Engineering,Female,South East,40300,UK,188,11300,0,1,0
4811,29,Private,Healthcare,Female,West Midlands,18600,UK,1037,7400,0,1,0
4852,18,Unemployed,N/A,Male,Scotland,0,UK,174,11600,0,1,0
4855,48,Self-Employed,Finance,Male,London,38600,UK,696,8900,0,1,0
4859,28,Private,Technology,Male,Wales,15300,UK,832,8100,0,1,0
4871,32,Private,Healthcare,Female,South East,21600,UK,586,7800,0,1,0
4890,50,Private,Agriculture,Female,South East,13600,UK,376,11200,0,1,1
4891,48,Private,Technology,Male,West Midlands,14800,UK,1208,7700,0,1,0
4899,21,Public,Military,Male,South East,28500,UK,442,9300,0,1,0
4909,43,Private,Agriculture,Female,South East,98100,UK,410,9500,0,1,0
4935,18,Public,Law Enforcement,Female,Scotland,24100,UK,75,9700,0,1,0
4976,24,Unemployed,N/A,Female,South East,0,UK,131,13900,0,1,0
4987,74,Private,Engineering,Male,London,12800,UK,259,13700,0,1,0
5001,16,Public,Education,Male,North West,29400,UK,229,8800,0,1,0
5049,25,Private,Media,Female,London,27000,UK,290,12400,0,1,0
5060,58,Private,Media,Female,South East,15400,UK,689,10900,8397,1,0
5110,35,Private,Technology,Male,Scotland,10100,UK,471,12300,0,1,2
5171,29,Private,Technology,Male,London,22200,UK,93,13100,0,1,0
5197,45,Private,Agriculture,Female,South East,37500,UK,333,13400,0,1,1
5231,30,Private,Finance,Male,London,27700,UK,1114,8300,0,1,0
5233,28,Private,Healthcare,Male,North West,25100,UK,876,11400,0,1,0
5253,21,Unemployed,N/A,Female,London,0,UK,419,12200,0,1,0
5331,22,Private,Law,Female,London,32600,UK,253,9400,0,1,0
5346,28,Private,Agriculture,Male,Northern Ireland,14100,UK,713,12300,0,1,0
5364,28,Self-Employed,Healthcare,Female,South East,36500,UK,397,13700,0,1,0
5374,23,Public,Military,Male,South West,24000,UK,572,8000,0,1,0
5398,17,Private,Technology,Male,North West,25600,UK,940,11600,0,1,0
5408,34,Private,Media,Male,South East,24400,UK,612,10000,0,1,0
