ShotId,PlayerID,distance_feet,angle,firstName,lastName,height,weight,position,Score
48349,715,14.6,7,Aaron,Mebane,211.9,107.9,PF,1
48351,51,24,30,Sir,Fry,201.6,101.9,SF,0
48356,735,21.9,22,Isiah,Litchfield,224,111.9,C,0
48357,168,22.5,26,Felix,Cranmer,195.9,99.1,SF,0
48358,709,17.1,4,Yonael,Kiflom,190.6,93.4,SG,1
48360,552,24,22,Anthony,Bannon,196.8,98.4,SG,0
48362,296,18.9,22,Logan,Schwind,216.3,106.3,PF,1
48363,587,16.7,4,Kedrick,Hardin,190.8,97.4,PG,1
48365,826,29.3,12,Joshua,Conran,196.4,98.8,SG,0
48367,784,17.6,5,Tyler,Pierce,194.9,97.9,SG,1
48369,205,21.8,18,Daravion,Shaw,194.6,96.7,SF,0
48372,884,20.8,12,Cody,Marquez,190.8,96,PG,0
48374,223,18.7,2,Shamari,Deatherage,202.5,100.4,SF,1
48375,264,27,4,Chase,Lambert,217.2,110.4,C,0
48378,973,18.6,12,Gerald,Phare,190.8,95.3,PG,1
48379,924,19,20,Kevin,Gall,228.4,114.1,C,1
48381,144,18.5,30,Brady,Stankiewicz,190.8,96.9,PG,0
48383,835,23.7,7,Damiane,Sena,197.9,97,SG,0
48385,905,35,2,Le'Ondre,Thomas,197.7,101.3,SF,0
48387,783,13.7,21,Christopher,Roth,224.9,112.5,C,0
48388,17,16,8,Shannen,Nicholson,225,110.7,C,1
48389,609,19.5,4,Jordan,Salat,214,105.9,PF,1
48390,65,26.4,4,Yaphet,Minter,215.3,106.7,C,0
48392,123,24.9,9,Brandon,Gbekie,211.5,104.8,PF,0
48393,621,25.1,39,Tyler,Kourouklis,220.4,111.3,C,0
48394,154,15.3,2,James,Frydendall,217.9,110,PF,1
48398,94,13.5,6,Wyatt,Zelenko,199.1,99.4,SG,1
48399,500,23.2,24,Michael,Lipitz,201.2,100.9,SF,0
48400,731,24.7,26,Deangelo,Parker,190.8,94.5,PG,0
48402,740,19.4,36,Tristan,Tatum,216.4,107.4,C,0
48404,211,24.6,1,Andrew,Elhussen,222.2,112.3,C,0
48406,223,23.1,20,Shamari,Deatherage,202.5,100.4,SF,0
48407,612,15.4,14,Brandon,Parker,190.8,95.5,PG,0
48409,231,19.9,5,Tory,Capel,208.8,104.8,PF,1
48411,635,22.6,3,Terry,Robbs,198.7,97.4,SF,1
48413,778,19.4,5,Derrick,Taylor,190.8,94.2,PG,0
48414,716,23.5,35,Cody,Lantsov,199.2,99,SF,0
48416,178,20.3,5,Ilya,Will,190.8,95.6,PG,1
48418,462,27,2,Peter,Juarros,219.9,110.4,C,0
48419,423,19.5,12,Adrian,Thompson,196.1,97.6,SG,1
48424,826,21.2,23,Joshua,Conran,196.4,98.8,SG,0
48425,637,25.6,31,Justin,Jones,198.6,99.5,SF,0
48427,30,18.3,7,Jordan,Trubowitz,200.7,100.6,SF,1
48429,575,20.6,27,Russell,Jackson,202.6,100.8,SF,0
48430,378,24.3,3,Sean,Minner,221.5,111.1,C,0
48434,90,18.8,8,Samuel,Owen,193.6,96.6,SG,1
48437,790,21.1,1,Garrett,Pugh,190.8,94.7,PG,1
48438,581,25.5,12,Patrick,Law,205.4,102,SG,0
48440,915,19.7,16,Shaquille,Towers,215.3,107.5,C,1
48441,877,12.2,14,Darrell,Lovett,202,99.9,SG,1
48442,721,22.6,3,Faunte,Lee,202.9,100.1,SF,1
48444,726,18.2,22,Jackson,Cyprian,217.9,107.2,C,0
48446,935,16.1,11,Kayshaun,Whiteside,190.4,96.9,SG,1
48447,278,15.4,5,Noah,Boehler,216.8,108.4,PF,1
48449,625,23.1,0,Joshua,Davis,190.8,94.9,PG,0
48452,848,16.7,26,Ryan,Martin,190.8,93.2,PG,1
48453,780,23.2,30,Skyler,Mierau,198.7,99.9,SF,0
48455,834,16.2,11,Randolph,Hinch,210.4,106.7,PF,1
48456,766,19.6,26,Caleb,Chapin,207.4,104.9,PF,0
48458,473,19.9,17,Christian,Morgan,197.5,97,SG,1
48462,683,15.8,10,Anthony,Shoeboot-Oliver,197.6,97.6,SG,1
48467,819,15.2,18,Laverio,Amadou,197.8,98.3,SF,1
48468,794,18,18,Shawn,Schloesser,210.3,105.7,PF,1
48471,847,21.8,27,Kendall,Johnson,196.1,98.1,SF,0
48472,113,18.3,22,Christopher,Rodrigues,196.2,96.9,SF,0
48474,545,20.6,23,Donovan,Maunu,197,100,SG,0
48475,634,23.8,5,Michael,Pipher,208.1,102.7,PF,0
48476,543,23.3,18,Kameron,Littlejohn,206,104.1,PF,0
48478,36,23.5,34,Cole,Ramsey,208.2,105.5,PF,0
48480,735,9.8,42,Isiah,Litchfield,224,111.9,C,1
48481,317,30.6,30,Jeremy,Anderson,222.2,112.4,C,0
48483,272,15.8,15,George,Kirby,190.8,96.2,PG,1
48484,646,18,3,Dylan,Burns,201.9,100.1,SF,1
48486,160,23.7,14,Jeffrey,Pratt,218.5,109.8,C,0
48488,854,14.3,23,Cassidy,Wake,203.2,102,SG,0
48491,245,25.6,5,Michael,Franklin,218.7,107.7,C,1
48496,765,23.5,1,David,Irwin,196.9,99.5,SG,0
48498,614,12.8,31,Austin,Lee,217,108.8,C,1
48499,149,16.7,4,Momodou Lamin,Little,205.1,103.4,PF,1
48500,345,26.1,28,Christopher,Yussufu,190.8,95.2,PG,0
48501,198,12.3,7,Andrew,Jackman,221,109.9,C,1
48504,100,23.7,31,Sean,Larson,205.6,103.2,PF,0
48508,432,17.3,11,Kevin,Neuenschwander,221.4,112,C,0
48510,347,21,19,Enrico,West,198,99.2,SF,0
48514,755,16.7,5,Adam,Taylor,190.8,95,PG,1
48516,758,14.4,3,Mason,Dotson,223.4,111.2,C,1
48518,525,24.3,2,Jalen,Winston,207.2,104.5,PF,1
48522,371,21.8,18,Avery,Sanders,197,99.2,SG,1
48526,105,14.9,49,Ronnie,Wofford,190.8,95.2,PG,0
48528,24,24.9,12,Raymond,Taylor,190.8,94.9,PG,0
48529,71,20.7,10,Duantae,Overton,190.8,96,PG,0
48531,50,29.2,2,Anthony,Ferris,217.6,109.4,C,0
48535,536,17.1,33,Alexander,Westmoreland,202.2,101.6,SF,0
48538,668,22,9,Austin,Kelly,196.9,97.3,SG,0
48539,782,17.7,10,Andrew,Schuelke,190.8,95.4,PG,1
48540,907,28,10,Anthony,Richardson,223.5,111.7,C,0
48541,708,18.1,7,Calvin,Heinecke,209.8,106.6,PF,1
48542,803,21.1,1,Jonas,Rollins,190.8,94.6,PG,0
48545,746,24.2,2,Kolton,Kohle,213.2,104.4,PF,0
48546,932,16.4,5,Steven,Macdonald,211.6,105.6,PF,1
48547,547,24.3,4,Brandon,Bell,208.9,105.1,PF,1
48548,986,20.2,10,Michael,Pemwell,211.3,106,PF,1
48549,411,18.5,3,Dante,Maxey-Bell,210.3,104.8,C,1
48550,205,17.3,21,Daravion,Shaw,194.6,96.7,SF,1
48552,261,18.3,13,Trayvon,Scott,195.7,95.9,SF,1
48554,710,18.5,10,Chad,Smith,190.8,95.4,PG,1
48555,390,18.1,10,Elliot,Ayers,195.1,96.4,SG,1
48559,763,16.8,4,Mohamed,Howard,190.8,94.7,PG,1
48563,567,22.4,27,Raymond,Oakley,210.3,105,PF,0
48564,98,21.6,50,Cole,Cross,198,99.8,SG,0
48566,405,18.4,1,James,Cunningham,193,96.4,SG,1
48568,401,25.3,49,Joshua,Dillon,204.8,101.7,PF,0
48570,72,22.2,1,Russell,Johnson,188.4,92.7,SG,1
48572,813,9.8,22,Dwayne,Glosson,190.8,95.4,PG,1
48573,565,16,17,Darieus,Blanchard,202.4,101.3,SG,0
48577,325,23.7,5,Kendrick,Henderson,192.8,96.6,SF,0
48578,457,15.9,13,Jermal,Dowdell,213.8,108.5,PF,1
48580,794,25.5,43,Shawn,Schloesser,210.3,105.7,PF,0
48581,650,21.3,24,James,Hockaday,215.3,107,C,0
48587,938,16.9,5,Trenton,Rastrelli,213.6,107.6,PF,1
48589,734,11.7,1,Sean,Edmundson,199,99.3,SG,1
48590,800,16.7,37,Brandon,Ryan,208.5,105.4,PF,1
48592,31,22.4,5,Jamall,Turner,202.4,101,SF,1
48594,245,26.8,6,Michael,Franklin,218.7,107.7,C,0
48597,232,17.4,26,Jacob,Estes,190.6,93.5,SG,1
48603,655,20.9,9,Dewon,Crossley,204.8,101.3,SF,1
48604,168,21.6,24,Felix,Cranmer,195.9,99.1,SF,0
48606,475,18.2,25,Juwan,Sentino,199.2,101,SF,0
48610,885,23.5,8,Malik,Moore,203.2,101.1,SG,0
48611,73,8.9,19,Sirsedrick,Smith,190.8,95.1,PG,1
48613,955,15.6,9,Said,Leake,197.8,98.2,SG,0
48622,197,24.7,12,Quentin,Ogunremi,203.3,103.7,SG,0
48624,729,23.2,38,David,Watkins,190.8,96.5,PG,0
48626,951,15.1,4,Aaron,Cunningham,202.6,101.9,SG,1
48633,312,11.5,0,Sean,Briner,222.3,112.2,C,1
48636,798,27.5,3,Brandon,Kistler,215.8,108.1,PF,0
48637,569,21.2,5,Deqwan,King,190.8,93.5,PG,0
48643,735,22.4,20,Isiah,Litchfield,224,111.9,C,0
48645,297,18.8,5,Lashaad,Jones,219.4,107.9,PF,1
48646,774,26.3,5,Daniel,Eichler,190.8,96.9,PG,0
48649,385,25.1,13,Shaquille,Campbell,190.8,96.4,PG,0
48651,429,15.3,10,William,Mack,190.8,94.9,PG,1
48654,104,13.7,17,Christopher,Klein,218,109.1,PF,0
48655,433,25.9,8,Collin,Austin,202.9,101.7,SF,0
48657,57,24.5,1,Sean,Johnson,218.3,109.5,C,0
48658,994,17.6,25,Drake,Hinrich,208.7,104.5,PF,0
48659,817,23.4,3,Antonio,Artis,210.6,104.2,PF,1
48661,411,9.6,35,Dante,Maxey-Bell,210.3,104.8,C,1
48662,757,18.6,7,Oshay,Spicely,199.8,100.2,SF,0
48663,729,26.2,33,David,Watkins,190.8,96.5,PG,0
48665,519,14.5,13,Darryl,Harrell,190.8,96.2,PG,1
48666,12,28.6,25,Brunson,Conda,194.9,96.8,SF,0
48667,124,22.7,12,Matthew,Mainiero,224.3,110.6,C,1
48668,660,11.2,12,Matthew,Paulek,222.8,113.5,C,1
48670,781,23.2,20,Ja Mil,Moore,202.5,100.9,SF,0
48671,786,16.3,44,Landon,Shilling,194.3,97.3,SF,0
48672,754,31.3,0,Ryan,Klingensmith,193.7,96.3,SF,0
48673,303,28.3,12,Khawme,Hill,190.8,96.1,PG,0
48675,82,19.2,26,Plamen,Flaherty,222.9,112.7,C,0
48677,394,15.9,3,Cameron,Hansel,190.8,95.9,PG,1
48678,266,29.1,13,Kody,Ziemba,190.8,96.1,PG,0
48680,361,17.6,2,Davaughn,Laneir,201.3,102.4,SF,1
48682,172,25.8,3,Shay,Quaney,208.5,103.6,PF,0
48684,407,18.6,21,J'Azmin,Molock,207.3,104.2,SF,1
48685,750,16.7,18,Christopher,Bennett,190.8,94.9,PG,1
48692,616,22.1,8,Christopher,Guereque,201.8,102.4,SF,0
48696,307,19.5,17,Elijah,Jones,209.7,103.6,PF,0
48698,82,30.6,3,Plamen,Flaherty,222.9,112.7,C,0
48700,267,23.1,39,Elisha,Beards,194.7,96.6,SF,0
48703,637,18,0,Justin,Jones,198.6,99.5,SF,1
48705,852,21.6,5,Joseph,Coberly,211,103.6,PF,1
48706,169,25.1,10,Jerome,Branch,190.8,95.6,PG,0
48707,541,18.2,2,Hamadi,Sherer,220.1,110.7,C,1
48709,900,20.4,64,Evan,Karner,190.8,95.5,PG,0
48710,99,21.6,25,William,Mcheard,211.1,104.5,PF,0
48712,754,24.2,6,Ryan,Klingensmith,193.7,96.3,SF,0
48713,921,20.7,7,Aaron,Wheeler,199.9,99.7,SG,1
48715,737,19.3,19,Avonte,Haris,209,104.8,PF,0
48716,213,29.5,17,Mark,Speights,200,100.8,SF,0
48719,832,23.2,12,Samuel,Dillon,190.8,95.2,PG,0
48720,95,27.4,15,Christopher,Bati,190.8,95,PG,0
48721,47,12.5,16,Davion,Wheeler II,211.6,106.7,C,1
48722,32,21.1,7,Ryan,Bodendorfer,192.5,96.4,SG,1
48725,209,19.5,3,Jermaine,Smith,221.7,113.2,C,1
48727,759,24.1,2,Braeton,Hale,205.2,101.7,SF,0
48728,528,26.6,11,Scott,Lantz,220.1,107.6,C,0
48731,198,24.9,20,Andrew,Jackman,221,109.9,C,0
48733,271,18.4,6,Benjamin,Tchenawou,190.8,97.2,PG,1
48735,768,22.8,3,Luke,Axelrod,196.4,98.4,SF,0
48741,198,21.3,9,Andrew,Jackman,221,109.9,C,0
48743,930,20.3,25,Cole,Turner,190.8,93.5,PG,0
48744,986,25.6,29,Michael,Pemwell,211.3,106,PF,0
48745,609,22,5,Jordan,Salat,214,105.9,PF,1
48748,412,22.1,18,Joseph,Fisher,190.8,94.9,PG,0
48752,197,23.2,9,Quentin,Ogunremi,203.3,103.7,SG,0
48753,417,15.3,6,Alexander,Buss-Roberts,190.8,93.2,PG,1
48755,850,19.2,4,Nicholas,Wood,212.4,106.7,PF,1
48756,753,15.1,23,Arvilla,Wantings,211.5,105.7,PF,1
48757,122,21.4,6,Taylon,Laisure,195,97.6,SF,0
48758,927,23.3,12,Bryan,Lyons,203.5,101.4,SF,0
48759,231,14.2,4,Tory,Capel,208.8,104.8,PF,1
48760,649,20.6,18,Gregory,Wilson,190.8,94.8,PG,0
48763,596,22.2,18,Trevor,Winter,201.4,99.8,SF,0
48767,280,20.2,0,Kenneth,Fahoury,213.4,106.8,C,1
48768,135,13.6,31,Terry,Moise,191.2,95.3,SG,0
48771,707,3.3,4,Brycen,Jones,190.1,95.1,SG,1
48772,769,26.2,10,Kivon,Pritchard Jr,207.3,104.2,SF,0
48777,975,29.6,7,Trey,Scott,193.3,97.2,SF,0
48778,768,25.9,7,Luke,Axelrod,196.4,98.4,SF,0
48779,660,25.2,1,Matthew,Paulek,222.8,113.5,C,0
48780,125,31.3,23,Wadell,Lincoln,195.7,97.5,SG,0
48784,619,22.1,17,Tyler,Parker,225.9,113.6,C,1
48785,393,20.9,3,Daveon,Jones-O'Bannon,190.8,96.2,PG,1
48786,685,20.1,6,Corey,Rich,194.9,96.7,SF,1
48787,738,24.3,7,Thomas,Beck,190.8,95.1,PG,0
48788,556,22.5,42,Christian,Simmons,212.8,105.1,PF,0
48789,356,18.7,21,Blake,Womack,190.8,96,PG,0
48790,41,22.2,10,Brenden,Polk,214.9,109.1,PF,0
48792,627,27.3,5,Chaise,Lewis III,199.2,99.6,SF,0
48794,99,20.9,37,William,Mcheard,211.1,104.5,PF,0
48795,36,26.3,17,Cole,Ramsey,208.2,105.5,PF,0
48797,445,17,9,Brandon,Weaks,229.9,114.7,C,1
48798,785,28,30,Blaine,Bugarin,198.9,100.6,SG,0
48799,575,15.7,14,Russell,Jackson,202.6,100.8,SF,1
48800,673,14.7,12,Javon,O'Hara,210.3,105.6,PF,1
48801,230,22.9,8,Trevor,Klaes,190.8,95.8,PG,0
48802,294,30.8,28,Damir,Long,206.9,101.8,PF,0
48808,443,15.4,3,Dante,Sherrod,206.9,103.4,PF,1
48811,421,27,10,Jarell,Willis,207.6,104.6,SG,1
48812,856,18.1,8,Oliver,Hendricks,212.7,109.3,PF,1
48814,609,17.3,1,Jordan,Salat,214,105.9,PF,1
48817,982,20.9,30,Andrew,Underwood,219.5,109.9,C,0
48821,801,12.4,3,Jyleo,Isaac,190.8,93.9,PG,1
48822,537,26.4,33,Angelo,Westbrook,215.8,105.4,C,0
48823,722,21.7,3,Jacob,Bridges,198.2,99.3,SF,1
48829,920,18.5,60,Jason,Hampton,198.1,99.4,SF,0
48830,92,15.1,3,Dominic,Staab,190.9,94.7,SG,1
48833,684,18.3,0,Daniel,Jackson,190.8,94,PG,1
48835,409,22.5,0,Preston,Mcdowell,215.4,107.4,C,1
48836,728,25,9,Dominik,Craig,190.8,95.2,PG,1
48837,126,12.4,39,Ryan,Allen,190.8,96.4,PG,0
48838,837,30,42,De'Ron,Robinson,218.8,108.1,C,0
48839,21,20.4,7,Domenic,Cain,199.7,99.2,SF,0
48841,570,27.4,4,Jeremy,Blanc,215.1,105.4,C,0
48842,626,11.8,22,Dennis,Buscher,192.3,95.2,SG,1
48844,68,17.7,3,Charles,Nielsen,190.8,95.1,PG,0
48845,306,19.6,10,Mark,Luna Gonzalez,201.7,101.6,SF,1
48847,296,28.6,3,Logan,Schwind,216.3,106.3,PF,0
48848,511,14.7,19,Marquez,Shazier,199.9,99.1,SG,1
48853,793,24.4,0,Eric,Mvogo,202.1,101.2,SF,0
48856,642,29.6,5,Kyle,Jones,190.8,95.5,PG,0
48857,735,17.9,2,Isiah,Litchfield,224,111.9,C,1
48858,126,21.3,13,Ryan,Allen,190.8,96.4,PG,0
48859,928,18.1,11,Kevin,Kahle,205,99.8,SF,0
48861,765,11.2,3,David,Irwin,196.9,99.5,SG,1
48865,94,18.5,16,Wyatt,Zelenko,199.1,99.4,SG,1
48867,112,26,6,Casey,Laustsen,195.9,99.3,SF,0
48869,255,14.3,7,Terrance,Hetherington,196.5,97,SF,1
48870,717,22.6,21,Jasen,White,189.6,95.6,SG,0
48873,61,30.7,6,Darrell,Johnson,190.8,95.7,PG,0
48874,281,22,1,Camara,Gardner,206.9,101.7,PF,1
48875,707,24.5,11,Brycen,Jones,190.1,95.1,SG,0
48876,457,14.9,4,Jermal,Dowdell,213.8,108.5,PF,1
48880,414,19.5,4,Shawn,Daugherty,221.2,110.6,C,1
48883,45,24,10,Jason,Turner,218,107.4,C,1
48884,484,28,6,Casey,Hankel,222.4,111.3,C,0
48890,401,17,10,Joshua,Dillon,204.8,101.7,PF,1
48891,729,21.3,2,David,Watkins,190.8,96.5,PG,0
48899,204,20.2,0,Noah,Rackley,190.8,94.6,PG,1
48905,379,15,12,Ibrahima,Wimberly,190.2,95.3,SG,1
48906,449,25.3,62,Marvin,Black,203.9,100.1,PF,0
48908,698,23.2,3,Austen,Ely,214.2,106.2,PF,1
48909,545,23.7,10,Donovan,Maunu,197,100,SG,0
48910,193,18.1,39,Tyler,Grant,202.2,99.4,SF,0
48913,9,34.6,14,Kyle,Pereira,221.2,111.2,C,0
48914,901,27.5,19,Carlos,Willis,200.8,99.6,SG,0
48917,681,19.5,5,Devin,Brandon,201.4,100.3,SF,1
48919,104,28.6,7,Christopher,Klein,218,109.1,PF,0
48920,504,22.8,17,Thomas,Quinn,208.6,105.3,PF,0
48922,677,22.5,16,Stalin,Robinson,190.8,95.7,PG,0
48924,437,17.5,15,Troy,Hutchinson,189.9,94.5,SG,0
48927,4,28.6,12,Blake,Sanders,192.9,95.8,SG,0
48930,562,10.8,46,Christian,Simmons,199.1,99.8,SF,0
48934,968,23.1,15,Spencer,Spatz,200.1,100.5,SF,0
48940,369,30.1,4,Isaac,Hunt,199.9,99.6,SF,0
48941,903,18.8,26,Daezionte,Johnson,225.4,112.3,C,0
48942,276,14.6,38,Alex,Melcher,216.2,107.6,PF,1
48943,611,23.9,22,Temitayo,Carter,203.5,101.8,SF,0
48944,778,26.9,22,Derrick,Taylor,190.8,94.2,PG,0
48945,879,19,5,Erin,Hazard,191.1,95.1,SG,1
48947,755,23.9,7,Adam,Taylor,190.8,95,PG,0
48950,961,14.7,2,Tavaughn,Mulinde,225,113.4,C,1
48951,689,26.6,3,Darius,Daughtry,218.1,110.1,C,1
48955,940,18.5,9,Corey,Oakes,190.8,95.2,PG,0
48956,750,8.1,6,Christopher,Bennett,190.8,94.9,PG,1
48957,408,16,13,Brett,Thompson,199.6,99.5,SF,1
48959,284,22.6,22,Nickolas,Moran,220.2,110.5,C,1
48960,645,14,15,Joseph,Outlar,191,95.3,SG,0
48963,165,17.7,9,Darrian,Nunally,190.8,95.8,PG,0
48966,671,21.7,9,Isaiah,Poloa,197.5,99.3,SG,0
48969,220,24.2,22,Kurtis,Hunchar,223.5,110.9,C,0
48972,43,14.2,9,Ryan,Johnson-Hayward,192.1,95.1,SG,1
48977,310,17.9,1,Matthew,Snart,197.3,99.1,SF,1
48979,206,24.2,24,Maxim,Doig,219,109.6,C,0
48980,757,19.3,49,Oshay,Spicely,199.8,100.2,SF,0
48981,815,25,20,Dominic,Brown,211.2,105.7,PF,0
48982,666,27.5,4,Nathan,Mayns,190.8,96.5,PG,0
48983,832,25,20,Samuel,Dillon,190.8,95.2,PG,0
48986,599,22.3,3,Xavier,Harrison,192.8,95.3,SF,0
48991,380,26.3,20,Dalton,Powell,197.2,97.4,SG,0
48992,696,18.4,1,Bryan,Deeb,208.6,103.1,PF,1
48997,556,26.6,4,Christian,Simmons,212.8,105.1,PF,1
48999,706,24,23,Brendan,Hosler,190.8,95.9,PG,0
49000,808,17.2,14,Zachery,Torgerson,200.2,101.9,SF,1
49001,129,19.4,31,Deandre,Stamps,194.9,98,SF,0
49004,914,20.9,7,Jacob,Hellebush,194,96.9,SG,1
49005,236,24.5,58,Blake,Madden,199.3,99.3,SF,0
49009,9,23.6,2,Kyle,Pereira,221.2,111.2,C,1
49010,992,21.9,14,Tyler,Taylor,190.8,96.1,PG,0
49011,940,18.4,25,Corey,Oakes,190.8,95.2,PG,0
49013,699,15.7,12,Matthew,Starling,190.8,95.5,PG,1
49014,744,16.3,27,Theodore,Hiner,190.8,95.9,PG,0
49015,330,17.9,1,Robert,Baeckel,207.4,104.4,SF,1
49016,658,12.3,11,Matthew,Belarde,216.5,106.6,PF,1
49022,663,22,4,Bishop,Emanuel,216.9,109.3,C,1
49027,602,18.1,9,Noah,Paskvalich,218.6,109.2,C,1
49030,289,20.2,18,Gerald,Jenkins,214.5,106.6,PF,1
49031,708,19.4,12,Calvin,Heinecke,209.8,106.6,PF,1
49035,849,23.9,6,Jamal,Gbarjolo,205.7,103.9,SF,1
49037,567,15.5,25,Raymond,Oakley,210.3,105,PF,1
49040,237,27,3,Dejuan,Hatcher,201.9,101.2,SG,0
49042,341,28.4,9,Dominique,Lloyd,190.8,94.5,PG,0
49047,419,22.2,43,Keynon,Stokes,212.7,108.2,PF,0
49048,341,18.7,47,Dominique,Lloyd,190.8,94.5,PG,0
49049,750,23.4,2,Christopher,Bennett,190.8,94.9,PG,1
49050,842,18.2,2,Timothy,Spear,224.7,113.1,C,1
49052,693,13.8,14,Riley,Osman,190.8,93.6,PG,1
49054,865,19.4,14,Jamal,Barnes,192.9,98.3,SG,1
49055,785,24.5,3,Blaine,Bugarin,198.9,100.6,SG,0
49056,818,23.3,25,Ryan,Ravan,202.7,100.4,SG,0
49057,776,19.5,14,Chayce,Rucker,190.8,94.5,PG,0
49058,774,20,4,Daniel,Eichler,190.8,96.9,PG,1
49061,354,16.4,5,Mackenzie,Mitchell,199.7,98.8,SF,1
49062,51,14.2,21,Sir,Fry,201.6,101.9,SF,0
49064,752,26.7,1,Kyle,Zimkas,219,108.8,C,0
49066,62,15.9,11,Ryan,Sharer-Meneley,210.9,107.1,PF,1
49067,821,24.4,22,Gavin,Shepard,225.2,113,C,0
49071,328,18.7,33,Bryce,Stegner,208.6,103.8,PF,0
49072,559,20.6,9,Terrell,Duncan,190.8,95.9,PG,1
49079,809,18.1,7,Nicholas,Thomas,205.4,100.9,PF,1
49083,499,20.4,3,Terrance,Cooks,202.2,102,SF,1
49084,801,15.5,27,Jyleo,Isaac,190.8,93.9,PG,0
49085,439,28.5,6,Keith,Johnson,214.9,107.9,C,0
49087,29,21.7,20,Davion,Pollock,196.7,98.4,SG,0
49089,31,20.9,23,Jamall,Turner,202.4,101,SF,0
49090,540,13.1,8,Kalvyn,Risedorf,190.8,96.5,PG,1
49091,308,20.9,2,Scott,Folot,190.8,94.1,PG,0
49096,198,17,15,Andrew,Jackman,221,109.9,C,1
49098,281,19.6,6,Camara,Gardner,206.9,101.7,PF,1
49101,176,23.1,3,Austin,Neuhalfen,219.9,109,C,1
49103,891,10.7,32,Quincy,Blackwood,196.4,99.5,SG,1
49104,204,18.8,10,Noah,Rackley,190.8,94.6,PG,0
49105,635,18.7,4,Terry,Robbs,198.7,97.4,SF,1
49109,115,27.9,26,Obera,Robinson,224.7,110.9,C,0
49113,885,26.2,2,Malik,Moore,203.2,101.1,SG,0
49118,861,20,12,Nebiyu,Mikel,209.9,104.9,PF,1
49119,219,16.9,9,Deon,London,193.2,96.3,SF,1
49122,431,24,11,Daquan,Dubale,195.5,99.1,SG,0
49123,76,19.5,4,Logan,Lujan,216.8,109.8,C,1
49127,102,10.8,28,Scott,Kocman,200.2,100.1,SF,1
49128,953,16.7,3,Tairee,Howard,190.8,95.3,PG,1
49129,283,14.4,11,Marquel,Leday,199.6,97.9,SG,1
49132,799,13.3,16,Arthur,Turner,190.8,93.6,PG,1
49135,261,18.1,1,Trayvon,Scott,195.7,95.9,SF,1
49136,786,25.7,35,Landon,Shilling,194.3,97.3,SF,0
49137,224,20.2,18,David,Lundeen,198.6,99.8,SF,0
49138,157,15.6,26,Motique,Duren,190.8,96.6,PG,0
49139,828,22.7,14,Kyle,Kutter,197.8,97.9,SF,0
49143,618,21.8,12,Hart,Sawaged,213,106.1,PF,1
49144,443,27.2,4,Dante,Sherrod,206.9,103.4,PF,0
49146,794,17.9,6,Shawn,Schloesser,210.3,105.7,PF,0
49147,834,9.1,6,Randolph,Hinch,210.4,106.7,PF,1
49148,453,22.2,6,Khyrie,Tribble,215.8,107.5,C,1
49150,859,29.3,1,Victor,Hopkins,196.8,100.2,SG,0
49151,178,19.9,4,Ilya,Will,190.8,95.6,PG,0
49152,375,21.4,12,Dwone,Brandon,192.9,98.1,SG,0
49153,885,15.4,3,Malik,Moore,203.2,101.1,SG,1
49154,888,18.4,7,Connor,Haviland,222.3,111.3,C,1
49155,382,17.6,11,Ross,Mccarthy,199.1,101,SG,1
49157,90,15.8,2,Samuel,Owen,193.6,96.6,SG,1
49159,39,16.3,3,Logan,Pooser,190.8,96,PG,1
49160,439,20.2,0,Keith,Johnson,214.9,107.9,C,1
49162,943,15.6,22,Jarom,Roath,219.7,109.6,C,1
49164,315,17.9,21,Mohamed,Miller,214.6,106.8,C,0
49165,705,23.1,32,Isaiah,Martin,211.5,105.3,C,0
49166,473,25.4,17,Christian,Morgan,197.5,97,SG,0
49169,485,18.7,21,Ojhagi,Allen,205,103.3,SF,0
49171,805,23.7,45,Tristen,Legg,211.7,107.1,PF,0
49173,589,13.7,22,Frederick,Carter,194.7,97.1,SF,1
49174,996,23,8,Logan,Pinion,196.6,97.2,SG,0
49180,84,24.3,35,Lane,Duarte,190.8,95.7,PG,0
49181,268,24.9,30,Ramin,Sampson,216.1,109.2,C,0
49184,925,23.7,4,Johnathan,Penn,208.7,105.7,PF,1
49185,527,32.4,10,Trey,Hurst,220.1,110.3,C,0
49187,199,16.7,1,Dante,Monroe,190.8,95.9,PG,1
49188,216,22.6,25,Jason,Vacek,215.8,107.6,C,0
49191,398,19.6,8,Travis,Elsey,190.8,94.6,PG,1
49193,432,21.8,35,Kevin,Neuenschwander,221.4,112,C,0
49194,655,17.9,6,Dewon,Crossley,204.8,101.3,SF,1
49200,627,19.9,0,Chaise,Lewis III,199.2,99.6,SF,1
49202,811,21.7,5,Dallas,Smith II,204.9,103.1,SF,0
49203,436,22.3,8,Kevin,Allenbaugh,199.7,101.2,SG,0
49206,657,16.3,23,Abdinasir,King,204.9,101.3,PF,0
49208,916,21.7,40,Christopher,Downing,190.8,93.7,PG,0
49210,313,19.8,19,Tiberius,Parker,187.1,92.9,SG,0
49211,77,23.9,52,Mengistu,Perkins,195.3,96,SG,0
49212,869,27.3,13,Galen,Hudson,191.3,97.1,SG,0
49213,79,26.3,18,Devante,Bordeaux,200,98.8,SF,0
49214,411,33.4,23,Dante,Maxey-Bell,210.3,104.8,C,0
49215,74,29.4,13,Dakota,Abbott,190.8,95.8,PG,0
